URI`Pref Label / Title`Alt Label`Creator (comma separated list)`Comment (Abstract)`Description (Introduction)`Version`Publisher
Theme`Theme``Science and Technology Facilities Council`This concept scheme represents the climate4impact DRS`The impact themes used in the Infrastructure for the European Network for Earth System Modelling (IS-ENES): Exploring Climate model data portal. Compiled at the Science and Technology Facilities Council (STFC) for the CLIPC Climate Information Portal, November 2015.`0.0.1`STFC
