URI`Title (only used for ontology)`Rights (only used for ontology)`Publisher (only used for ontology)`Prefered Label`Alternative Label`Creator (comma seperated list)`Contributor (comma seperated list)`Abstract / Definition`Description`Version`See also (comma seperated list of URIs)`Acknowledgements
`Glossary`This work is licensed under a BSD license.`STFC`Glossary``Ruth Petrie``This glossary represents the concepts used by the Intergovermental Panel on Climate Change (IPCC) in the Fifth Assessment Report (AR5).`The Fifth Assessment IPPC Working Group reports include well defined glossaries, here a subset of useful terms from the glossaries have been incorporated for use in the CLIPC Climate Information Portal.`0.0.1`https://www.ipcc.ch/report/ar5/`
glossary````Glossary``Ruth Petrie`Charlotte Pascoe`This glossary represents the concepts defined in the  <a href=http://www.ipcc.ch/publications_and_data/publications_and_data_glossary.shtml> IPCC Data Distribution Centre (DDC) Glossary</a>. The DDC glossary was adapted at the Science and Technology Facilities Council (STFC) for use in the CLIPC Climate Information Portal, December 2015.``0.0.1`http://www.ipcc-data.org/guidelines/pages/glossary/index.html`
