URI`Pref Label`Alt Label`Definition`See Also
plat_alos`ALOS``JAXA Advanced Land Observation Satellite`http://www.wmo-sat.info/oscar/satellites/view/5
plat_alos-2`ALOS-2``JAXA Advanced Land Observation Satellite 2`http://www.wmo-sat.info/oscar/satellites/view/6
plat_alos-3`ALOS-3``JAXA Advanced Land Observation Satellite 3`http://www.wmo-sat.info/oscar/satellites/view/7
plat_aqua`Aqua``NASA Earth Observing System Satellite`http://www.wmo-sat.info/oscar/satellites/view/79
plat_aura`Aura``NASA  Earth Observing System Satellite`http://www.wmo-sat.info/oscar/satellites/view/80
plat_coriolis`Coriolis``US Naval Research Laboratory Satellite`http://www.wmo-sat.info/oscar/satellites/view/36
plat_dmsp_F01`DMSP-F01``US Defense Meteorological Satellite Program – F01`http://www.wmo-sat.info/oscar/satellites/view/48
plat_dmsp_F02`DMSP-F02``US Defense Meteorological Satellite Program – F02`http://www.wmo-sat.info/oscar/satellites/view/49
plat_dmsp_F03`DMSP-F03``US Defense Meteorological Satellite Program – F03`http://www.wmo-sat.info/oscar/satellites/view/50
plat_dmsp_F04`DMSP-F04``US Defense Meteorological Satellite Program – F04`http://www.wmo-sat.info/oscar/satellites/view/51
plat_dmsp_F05`DMSP-F05``US Defense Meteorological Satellite Program – F05`http://www.wmo-sat.info/oscar/satellites/view/52
plat_dmsp_F06`DMSP-F06``US Defense Meteorological Satellite Program – F06`http://www.wmo-sat.info/oscar/satellites/view/53
plat_dmsp_F07`DMSP-F07``US Defense Meteorological Satellite Program – F07`http://www.wmo-sat.info/oscar/satellites/view/54
plat_dmsp_F08`DMSP-F08``US Defense Meteorological Satellite Program – F08`http://www.wmo-sat.info/oscar/satellites/view/55
plat_dmsp_F09`DMSP-F09``US Defense Meteorological Satellite Program – F09`http://www.wmo-sat.info/oscar/satellites/view/56
plat_dmsp_F10`DMSP-F10``US Defense Meteorological Satellite Program – F10`http://www.wmo-sat.info/oscar/satellites/view/57
plat_dmsp_F11`DMSP-F11``US Defense Meteorological Satellite Program – F11`http://www.wmo-sat.info/oscar/satellites/view/58
plat_dmsp_F12`DMSP-F12``US Defense Meteorological Satellite Program – F12`http://www.wmo-sat.info/oscar/satellites/view/59
plat_dmsp_F13`DMSP-F13``US Defense Meteorological Satellite Program – F13`http://www.wmo-sat.info/oscar/satellites/view/60
plat_dmsp_F14`DMSP-F14``US Defense Meteorological Satellite Program – F14`http://www.wmo-sat.info/oscar/satellites/view/61
plat_dmsp_F15`DMSP-F15``US Defense Meteorological Satellite Program – F15`http://www.wmo-sat.info/oscar/satellites/view/62
plat_dmsp_F16`DMSP-F16``US Defense Meteorological Satellite Program – F16`http://www.wmo-sat.info/oscar/satellites/view/63
plat_dmsp_F17`DMSP-F17``US Defense Meteorological Satellite Program – F17`http://www.wmo-sat.info/oscar/satellites/view/64
plat_dmsp_F18`DMSP-F18``US Defense Meteorological Satellite Program – F18`http://www.wmo-sat.info/oscar/satellites/view/65
plat_dmsp_F19`DMSP-F19``US Defense Meteorological Satellite Program – F19`http://www.wmo-sat.info/oscar/satellites/view/66
plat_dmsp_S20`DMSP-S20``US Defense Meteorological Satellite Program – S20`http://www.wmo-sat.info/oscar/satellites/view/67
plat_envisat`Envisat``ESA Environmental Satellite`http://www.wmo-sat.info/oscar/satellites/view/78
plat_ers1`ERS-1``ESA European Remote Sensing Satellite 1`http://www.wmo-sat.info/oscar/satellites/view/89
plat_ers2`ERS-2``ESA European Remote Sensing Satellite 2`http://www.wmo-sat.info/oscar/satellites/view/90
plat_FY-3A`FY-3A`Feng-Yun - 3A`CMA Feng-Yun – 3A`http://www.wmo-sat.info/oscar/satellites/view/113
plat_FY-3B`FY-3B`Feng-Yun - 3B`CMA Feng-Yun – 3B`http://www.wmo-sat.info/oscar/satellites/view/114
plat_FY-3C`FY-3C`Feng-Yun - 3C`CMA Feng-Yun – 3C`http://www.wmo-sat.info/oscar/satellites/view/115
plat_FY-3D`FY-3D`Feng-Yun - 3D`CMA Feng-Yun – 3D`http://www.wmo-sat.info/oscar/satellites/view/116
plat_FY-3E`FY-3E`Feng-Yun - 3E`CMA Feng-Yun – 3E`http://www.wmo-sat.info/oscar/satellites/view/117
plat_FY-3F`FY-3F`Feng-Yun - 3F`CMA Feng-Yun – 3F`http://www.wmo-sat.info/oscar/satellites/view/118
plat_FY-3G`FY-3G`Feng-Yun - 3G`CMA Feng-Yun – 3G`http://www.wmo-sat.info/oscar/satellites/view/119
plat_gcomW1`GCOM-W1``NASA Global Change Observation Mission for Water – 1`http://www.wmo-sat.info/oscar/satellites/view/130
plat_gcomW2`GCOM-W2``NASA Global Change Observation Mission for Water – 2`http://www.wmo-sat.info/oscar/satellites/view/131
plat_gcomW3`GCOM-W3``NASA Global Change Observation Mission for Water – 3`http://www.wmo-sat.info/oscar/satellites/view/132
plat_geosat`GEOSat``NASA GEOSat`http://www.wmo-sat.info/oscar/satellites/view/133
plat_gfo`GFO``US Geosat Follow-On Satellite`http://www.wmo-sat.info/oscar/satellites/view/134
plat_goes_01`GOES-1``NASA Geostationary Operational Environmental Satellite – 01`http://www.wmo-sat.info/oscar/satellites/view/137
plat_goes_02`GOES-2``NASA Geostationary Operational Environmental Satellite – 02`http://www.wmo-sat.info/oscar/satellites/view/138
plat_goes_03`GOES-3``NASA Geostationary Operational Environmental Satellite – 03`http://www.wmo-sat.info/oscar/satellites/view/139
plat_goes_04`GOES-4``NASA Geostationary Operational Environmental Satellite – 04`http://www.wmo-sat.info/oscar/satellites/view/140
plat_goes_05`GOES-5``NASA Geostationary Operational Environmental Satellite – 05`http://www.wmo-sat.info/oscar/satellites/view/141
plat_goes_06`GOES-6``NASA Geostationary Operational Environmental Satellite – 06`http://www.wmo-sat.info/oscar/satellites/view/142
plat_goes_07`GOES-7``NASA Geostationary Operational Environmental Satellite – 07`http://www.wmo-sat.info/oscar/satellites/view/143
