Title`Rights`Publisher`Prefered Label`Creator (comma seperated list)`Contributor (comma seperated list)`Abstract / Definition`Description`Version`See also (comma seperated list of URIs)`Acknowledgements
The CMIP Ontology`This work is licensed under a BSD license.`STFC`CMIP Ontology`Ruth Petrie, Antony Wilson``This ontology represents the concept schemes used by the CMIP project.`The Coupled Model Intercomparison Project (CMIP) 5 modelling realms.`0.0.1`http://cmip-pcmdi.llnl.gov/cmip5/docs/cmip5_data_reference_syntax_v0-19_clean.pdf`CMIP5
